,close,high,low,open,time,volumefrom,volumeto,timestamp
0,0.002764,0.002983,0.002689,0.002948,1521896400,327877835.74,931551.49,2018-03-24 15:00:00
1,0.002632,0.00288,0.002622,0.002783,1521982800,896277738.35,2492784.43,2018-03-25 16:00:00
2,0.00251,0.002686,0.002441,0.00262,1522069200,810083346.8,2058945.18,2018-03-26 16:00:00
3,0.002528,0.002624,0.002335,0.002617,1522155600,816298186.09,2074060.86,2018-03-27 16:00:00
4,0.002375,0.002608,0.002306,0.002608,1522242000,929174813.3,2251615.08,2018-03-28 16:00:00
5,0.002222,0.002384,0.00212,0.002365,1522328400,947607094.47,2119540.55,2018-03-29 16:00:00
6,0.002274,0.002332,0.002109,0.002177,1522414800,658270087.77,1478574.34,2018-03-30 16:00:00
7,0.00212,0.002403,0.002116,0.002226,1522501200,374568210.55,828814.93,2018-03-31 16:00:00
8,0.002219,0.002295,0.002047,0.002077,1522587600,653178693.12,1453042.43,2018-04-01 16:00:00
9,0.00234,0.002407,0.002197,0.002223,1522674000,666013616.76,1525147.04,2018-04-02 16:00:00
10,0.002301,0.00249,0.002244,0.002339,1522760400,784474017.57,1885207.33,2018-04-03 16:00:00
11,0.002179,0.002303,0.002098,0.002303,1522846800,509745451.37,1111808.62,2018-04-04 16:00:00
12,0.002164,0.002293,0.002097,0.002182,1522933200,456051353.28,1011602.4,2018-04-05 16:00:00
13,0.002296,0.002302,0.0021,0.002164,1523019600,334622663.66,737301.26,2018-04-06 16:00:00
14,0.002309,0.002374,0.00223,0.002286,1523106000,567573976.06,1299168.28,2018-04-07 16:00:00
15,0.002253,0.002442,0.002198,0.002302,1523192400,706508059.87,1657619.98,2018-04-08 16:00:00
16,0.002303,0.002317,0.002169,0.002246,1523278800,786325691.5,1765999.32,2018-04-09 16:00:00
17,0.00255,0.002771,0.002246,0.002301,1523365200,3100079649.66,7848758.16,2018-04-10 16:00:00
18,0.002875,0.003018,0.002582,0.002582,1523451600,2590071431.71,7147483.07,2018-04-11 16:00:00
19,0.003464,0.003464,0.00281,0.002872,1523538000,1759648279.11,5479489.24,2018-04-12 16:00:00
20,0.003278,0.003548,0.003193,0.003424,1523624400,2038108937.06,6864796.53,2018-04-13 16:00:00
21,0.003662,0.003662,0.003234,0.003297,1523710800,971763680.35,3311952.18,2018-04-14 16:00:00
22,0.003603,0.003983,0.00356,0.003659,1523797200,2305212446.84,8639194.53,2018-04-15 16:00:00
23,0.003946,0.004011,0.003536,0.003665,1523883600,1905809863.7,7155929.21,2018-04-16 16:00:00
24,0.003995,0.004066,0.003769,0.003937,1523970000,1626702390.88,6301795.12,2018-04-17 16:00:00
25,0.004726,0.004793,0.003927,0.003996,1524056400,2825313492.27,12477215.81,2018-04-18 16:00:00
26,0.00472,0.004874,0.004592,0.004725,1524142800,1417350499.83,6671368.45,2018-04-19 16:00:00
27,0.004422,0.004904,0.004174,0.00471,1524229200,2068640846.57,9444202.61,2018-04-20 16:00:00
28,0.004634,0.004779,0.004316,0.00442,1524315600,1097090592.72,4947518.47,2018-04-21 16:00:00
29,0.004536,0.004756,0.004464,0.004631,1524402000,908991634.15,4165808.47,2018-04-22 16:00:00
30,0.00453,0.004534,0.00453,0.004534,1524488400,10739613.21,48693.41,2018-04-23 16:00:00
